Function,x,y,TruthVal
Sine,-42.1445,-1.83172,1
Sine,-16.1676,-1.72204,1
Sine,-21.1322,-1.44982,1
Sine,37.2878,1.36731,1
Sine,-1.83863,-0.902469,1
Sine,2.65005,1.13226,1
Sine,25.593,1.53651,1
Sine,-41.3658,-1.24137,1
Sine,-24.7606,-1.62623,1
Sine,12.0618,1.72691,1
Sine,36.1297,1.94084,1
Sine,-24.4391,-1.19494,1
Sine,9.69277,1.70783,1
Sine,1.29207,0.982492,1
Sine,-4.95745,-1.62839,1
Sine,14.6275,1.62049,1
Sine,45.6034,1.38516,1
Sine,3.57216,1.29862,1
Sine,48.3972,1.4327,1
Sine,41.175,1.72553,1
Sine,21.643,1.37925,1
Sine,-37.9476,-1.3442,1
Sine,37.813,1.76926,1
Sine,-25.2194,-1.6801,1
Sine,15.5263,1.55712,1
Sine,-31.1055,-1.1916,1
Sine,42.8028,1.57352,1
Sine,19.0147,1.9922,1
Sine,-35.6027,-1.37618,1
Sine,31.7338,1.20356,1
Sine,9.45722,1.10398,1
Sine,12.6066,1.20482,1
Sine,-36.4099,-1.9614,1
Sine,-46.5619,-1.85286,1
Sine,11.348,1.2197,1
Sine,32.568,1.87245,1
Sine,33.6818,1.382,1
Sine,-15.172,-1.35369,1
Sine,-14.2871,-1.75006,1
Sine,-8.16565,-1.25098,1
Sine,26.0499,1.38258,1
Sine,10.8049,1.62648,1
Sine,45.3189,1.56461,1
Sine,19.9693,1.69894,1
Sine,42.9144,1.52739,1
Sine,-25.4477,-1.61299,1
Sine,-31.8296,-1.91568,1
Sine,23.3413,1.38335,1
Sine,-14.8239,-2.06503,1
Sine,5.95572,1.31418,1
Sine,20.0222,1.77894,1
Sine,-39.4874,-1.83064,1
Sine,43.5204,1.70176,1
Sine,-11.6633,-1.81133,1
Sine,-37.3744,-1.37935,1
Sine,4.79484,1.221,1
Sine,-46.4078,-1.33587,1
Sine,-7.07676,-1.5873,1
Sine,-40.9636,-1.30799,1
Sine,-32.0335,-1.74757,1
Sine,36.7214,1.6547,1
Sine,34.4386,1.21382,1
Sine,29.2751,1.57695,1
Sine,-14.9837,-1.47541,1
Sine,8.82978,1.31471,1
Sine,-39.3537,-1.64984,1
Sine,47.1297,1.59213,1
Sine,-40.6354,-1.62556,1
Sine,2.58837,1.01495,1
Sine,-45.9781,-2.06431,1
Sine,24.1452,1.05636,1
Sine,-46.7398,-1.32446,1
Sine,-14.0192,-1.18001,1
Sine,0.0912361,-0.235968,1
Sine,-3.20217,-0.805679,1
Sine,-13.1348,-1.90891,1
Sine,16.0374,1.59287,1
Sine,-42.6946,-1.43135,1
Sine,-44.223,-1.39047,1
Sine,-12.0847,-1.78666,1
Sine,5.36777,1.77003,1
Sine,32.2439,1.58904,1
Sine,-13.4328,-1.13214,1
Sine,-13.5363,-1.81732,1
Sine,-16.0326,-1.95499,1
Sine,-31.706,-1.99143,1
Sine,13.8769,1.44964,1
Sine,-26.7735,-1.55037,1
Sine,30.4639,1.13811,1
Sine,-14.08,-1.71989,1
Sine,-25.0426,-1.40073,1
Sine,-30.3453,-1.39849,1
Sine,11.6217,1.83977,1
Sine,-26.7327,-1.62211,1
Sine,-45.7743,-1.48725,1
Sine,-45.3068,-1.40319,1
Sine,37.6939,1.36313,1
Sine,35.4764,1.79367,1
Sine,-35.0344,-1.67892,1
Sine,14.4701,1.82266,1
Sine,-9.70631,-1.88568,1
Sine,20.4303,1.64529,1
Sine,29.8551,1.63824,1
Sine,-33.9338,-1.90213,1
Sine,0.400919,0.174081,1
Sine,-22.1363,-1.73756,1
Sine,8.46294,1.09182,1
Sine,5.35736,1.25067,1
Sine,-45.0825,-1.68062,1
Sine,-48.1924,-1.69836,1
Sine,-6.42636,-1.4913,1
Sine,-15.6185,-1.62536,1
Sine,-19.1363,-1.48621,1
Sine,-38.9794,-1.34772,1
Sine,-10.8108,-1.90993,1
Sine,43.235,1.34638,1
Sine,-13.4884,-1.37998,1
Sine,-39.525,-1.24662,1
Sine,49.6948,1.09632,1
Sine,-11.033,-0.911062,1
Sine,-2.74617,-1.25229,1
Sine,-47.4404,-1.50886,1
Sine,-9.18217,-1.57955,1
Sine,-16.44,-1.62857,1
Sine,-45.694,-2.29031,1
Sine,9.37571,1.45101,1
Sine,-26.49,-1.68584,1
Sine,-4.859,-1.41733,1
Sine,5.22162,1.20978,1
Sine,47.5374,1.36674,1
Sine,36.3421,1.97699,1
Sine,-28.4509,-1.47575,1
Sine,15.8726,0.800078,1
Sine,-34.3267,-1.70201,1
Sine,-33.5319,-0.993702,1
Sine,37.8672,1.60648,1
Sine,47.5744,1.11418,1
Sine,-5.20535,-1.34087,1
Sine,3.38733,1.5772,1
Sine,14.7778,1.5504,1
Sine,-24.0122,-1.02767,1
Sine,-38.2155,-1.4402,1
Sine,25.6148,1.36053,1
Sine,20.1494,0.911704,1
Sine,-10.7102,-1.37231,1
Sine,16.765,1.25131,1
Sine,-48.2769,-1.62254,1
Sine,-31.3677,-2.0896,1
Sine,25.3197,1.33979,1
Sine,41.6062,1.44378,1
Sine,19.215,1.82215,1
Sine,38.263,0.96643,1
Sine,40.9796,1.70004,1
Sine,46.5795,1.2445,1
Sine,11.0286,1.38765,1
Sine,-18.1048,-1.41286,1
Sine,-45.7283,-1.56724,1
Sine,22.8993,1.89565,1
Sine,45.163,1.67711,1
Sine,47.599,2.04989,1
Sine,-39.966,-1.51459,1
Sine,41.3822,1.3798,1
Sine,15.8577,1.16494,1
Sine,10.9846,1.38363,1
Sine,-7.16185,-1.86544,1
Sine,-26.4881,-1.94149,1
Sine,-14.0572,-1.59971,1
Sine,3.03727,1.11735,1
Sine,-3.97103,-1.31385,1
Sine,-2.59218,-1.84215,1
Sine,-40.7511,-1.82486,1
Sine,41.2137,1.6681,1
Sine,-4.30828,-1.46113,1
Sine,34.9361,1.67201,1
Sine,-44.548,-1.69674,1
Sine,-30.679,-1.33694,1
Sine,-31.9921,-1.53746,1
Sine,38.1801,1.5265,1
Sine,-49.1951,-1.15377,1
Sine,-39.6662,-1.25564,1
Sine,-6.12752,-1.22954,1
Sine,11.6437,1.51329,1
Sine,25.0576,1.2412,1
Sine,-15.3292,-1.39089,1
Sine,-32.8033,-1.75487,1
Sine,-12.7068,-1.51257,1
Sine,2.31682,1.7733,1
Sine,31.3429,1.33093,1
Sine,30.004,1.18762,1
Sine,-30.2571,-1.84376,1
Sine,-7.7446,-1.10633,1
Sine,-36.0824,-1.73098,1
Sine,49.0774,2.0039,1
Sine,-3.69946,-1.3123,1
Sine,-40.0558,-1.62983,1
Sine,-38.6243,-1.48316,1
Sine,-35.5219,-1.79166,1
Sine,18.9232,1.48807,1
Sine,-23.0219,-0.946936,1
Sine,30.4959,1.1928,1
Sine,-37.9948,-1.21608,1
Sine,22.2638,1.74934,1
Sine,8.10528,1.76011,1
Sine,-47.2118,-1.6501,1
Sine,21.8769,1.61543,1
Sine,35.14,1.76261,1
Sine,-1.60733,-1.03439,1
Sine,41.481,1.29397,1
Sine,-16.6993,-1.81252,1
Sine,3.22797,1.12098,1
Sine,-7.12545,-1.32379,1
Sine,-31.3727,-1.41562,1
Sine,-17.3207,-1.62017,1
Sine,-17.3437,-1.68045,1
Sine,-5.91762,-1.45776,1
Sine,-25.0111,-1.38723,1
Sine,46.7068,1.55464,1
Sine,-13.8571,-1.36013,1
Sine,16.5166,1.27807,1
Sine,-45.4712,-1.17556,1
Sine,49.5421,1.63211,1
Sine,-6.38793,-1.12891,1
Sine,43.3314,1.21817,1
Sine,-8.08673,-2.01787,1
Sine,2.96014,1.33327,1
Sine,26.0957,2.04772,1
Sine,-41.9476,-1.84725,1
Sine,13.359,1.64677,1
Sine,46.2882,1.80262,1
Sine,39.8499,1.45551,1
Sine,-48.4844,-1.79196,1
Sine,6.92856,1.72307,1
Sine,-31.0386,-1.3448,1
Sine,-29.302,-1.4923,1
Sine,27.357,1.46489,1
Sine,44.0835,1.48263,1
Sine,-47.0559,-1.29373,1
Sine,-5.112,-2.00305,1
Sine,42.7686,1.59083,1
Sine,30.7955,1.60957,1
Sine,24.1259,1.33442,1
Sine,3.25765,1.45931,1
Sine,18.5944,1.54119,1
Sine,42.9797,1.97145,1
Sine,27.1441,1.5411,1
Sine,-18.5083,-1.38279,1
Sine,-49.1735,-1.51899,1
Sine,-38.3648,-1.6129,1
Sine,-49.5077,-1.33256,1
Sine,-4.31833,-1.48849,1
Sine,21.0996,1.22558,1
Sine,-0.336722,-0.657817,1
Sine,-40.5857,-1.16425,1
Sine,37.0329,1.54278,1
Sine,28.4216,1.92409,1
Sine,21.4901,1.68106,1
Sine,-12.1711,-1.4629,1
Sine,8.09157,1.50913,1
Sine,-16.1428,-1.7924,1
Sine,49.322,1.586,1
Sine,-26.4325,-1.65047,1
Sine,-24.9107,-1.41461,1
Sine,-20.0493,-1.25281,1
Sine,26.5348,1.23993,1
Sine,13.3887,1.1121,1
Sine,8.63053,1.91728,1
Sine,-34.2972,-1.17433,1
Sine,-44.9732,-1.51194,1
Sine,-24.0121,-1.54196,1
Sine,0.937936,0.569976,1
Sine,0.773713,0.870576,1
Sine,-36.1783,-1.68216,1
Sine,27.7021,1.19866,1
Sine,-3.18028,-1.47239,1
Sine,-30.406,-1.11062,1
Sine,-42.9186,-1.3506,1
Sine,48.2502,1.72371,1
Sine,-38.8429,-2.12917,1
Sine,-37.1429,-1.45507,1
Sine,8.78434,1.94952,1
Sine,-36.6638,-1.63229,1
Sine,-26.4988,-1.49939,1
Sine,-7.16526,-1.56999,1
Sine,-0.056828,-0.666305,1
Sine,46.9095,1.4972,1
Sine,-30.382,-1.42447,1
Sine,-16.5412,-1.5494,1
Sine,-48.0779,-1.76777,1
Sine,-4.02673,-1.33268,1
Sine,1.30826,0.898813,1
Sine,33.6111,1.75747,1
Sine,46.1005,1.61918,1
Sine,-9.42946,-1.63245,1
Sine,2.93638,1.97022,1
Sine,-41.309,-1.51616,1
Sine,17.9553,1.56384,1
Sine,-29.0462,-1.49565,1
Sine,28.6914,1.56741,1
Sine,26.9326,1.23864,1
Sine,26.5768,1.30619,1
Sine,43.2796,1.84857,1
Sine,-36.6902,-2.17048,1
Sine,-0.308587,0.00124274,1
Sine,-41.3893,-1.61851,1
Sine,7.2628,1.56931,1
Sine,-19.2146,-1.96584,1
Sine,-12.7279,-0.955595,1
Sine,-5.94107,-1.33717,1
Sine,2.56667,1.5385,1
Sine,42.3535,1.28849,1
Sine,-35.029,-1.29083,1
Sine,8.92821,1.48229,1
Sine,-8.23592,-1.54639,1
Sine,13.3241,1.9454,1
Sine,22.7681,1.47362,1
Sine,44.5779,1.41123,1
Sine,35.6345,1.70824,1
Sine,31.2964,1.01584,1
Sine,18.5325,1.85059,1
Sine,-11.1925,-1.35338,1
Sine,35.1776,1.34831,1
Sine,-30.5126,-1.47004,1
Sine,-9.45423,-1.23509,1
Sine,8.17007,1.42574,1
Sine,32.8515,1.9292,1
Sine,-10.4306,-1.62,1
Sine,15.0008,1.26242,1
Sine,-48.5659,-1.72715,1
Sine,38.4469,0.9643,1
Sine,-40.3888,-1.7987,1
Sine,9.11998,1.48887,1
Sine,20.5008,2.14306,1
Sine,-48.7375,-1.673,1
Sine,-35.3653,-1.73436,1
Sine,-5.958,-1.77124,1
Sine,25.3111,1.96827,1
Sine,-46.4649,-1.686,1
Sine,-24.8214,-1.53309,1
Sine,-5.00164,-1.27367,1
Sine,39.8451,1.39589,1
Sine,-41.9395,-1.53247,1
Sine,40.4355,1.26757,1
Sine,11.1137,1.49293,1
Sine,-46.6755,-1.54573,1
Sine,-8.35411,-1.3249,1
Sine,12.7549,1.54083,1
Sine,43.7841,1.78036,1
Sine,0.234533,-0.224914,1
Sine,27.5851,1.39437,1
Sine,49.863,1.8045,1
Sine,-33.6509,-1.36596,1
Sine,37.7935,1.74532,1
Sine,43.0281,2.12612,1
Sine,-27.8804,-1.3369,1
Sine,24.9146,1.7772,1
Sine,-9.71966,-1.56622,1
Sine,32.1858,1.54272,1
Sine,-21.6906,-1.84409,1
Sine,-22.0408,-1.36487,1
Sine,17.0265,1.66115,1
Sine,25.3509,2.0737,1
Sine,35.4515,1.61917,1
Sine,-8.07653,-1.31522,1
Sine,-3.43623,-1.1919,1
Sine,-0.11471,-0.105792,1
Sine,10.085,1.55605,1
Sine,-43.5307,-1.99369,1
Sine,41.0698,1.44907,1
Sine,-49.4565,-1.47317,1
Sine,-14.2072,-1.62408,1
Sine,13.6921,1.38367,1
Sine,-45.992,-1.42692,1
Sine,15.8642,1.57009,1
Sine,1.17155,0.89864,1
Sine,20.8689,1.56184,1
Sine,-22.3372,-1.40454,1
Sine,-41.7358,-1.88052,1
Sine,43.6984,1.11965,1
Sine,6.64379,1.30641,1
Sine,-42.561,-2.02788,1
Sine,-7.94685,-1.86539,1
Sine,24.647,1.41345,1
Sine,-6.65616,-1.71798,1
Sine,43.0535,1.1235,1
Sine,-9.15829,-1.38831,1
Sine,45.2496,2.13623,1
Sine,-0.627449,-0.345059,1
Sine,28.504,0.915614,1
Sine,31.8582,2.16606,1
Sine,-20.1245,-1.57789,1
Sine,33.0035,1.46109,1
Sine,23.3493,1.33999,1
Sine,0.331261,0.265097,1
Sine,-29.3264,-1.51416,1
Sine,-39.3295,-1.52652,1
Sine,-29.8291,-1.33239,1
Sine,33.5481,1.85272,1
Sine,-44.1053,-1.48366,1
Sine,-8.89767,-1.30697,1
Sine,3.73512,1.01683,1
Sine,17.1869,1.09411,1
Sine,-3.39677,-1.1596,1
Sine,-30.5454,-1.08855,1
Sine,30.5676,1.81981,1
Sine,-43.5028,-1.50979,1
Sine,23.3721,1.38123,1
Sine,-16.8088,-1.95569,1
Sine,-22.217,-1.77969,1
Sine,26.7506,1.29767,1
Sine,47.9674,2.15379,1
Sine,-30.1047,-1.25679,1
Sine,40.4161,1.81434,1
Sine,2.42547,0.778091,1
Sine,-3.365,-0.738863,1
Sine,-20.8368,-1.76485,1
Sine,20.7818,1.10343,1
Sine,-49.4992,-1.55835,1
Sine,-23.4601,-2.27429,1
Sine,-31.7205,-1.65161,1
Sine,4.46939,1.31708,1
Sine,4.70898,1.33854,1
Sine,4.62881,1.27948,1
Sine,-0.110064,0.0502188,1
Sine,-12.5576,-1.16811,1
Sine,26.2379,1.8634,1
Sine,48.6909,1.48938,1
Sine,-38.9196,-1.26581,1
Sine,-40.7117,-1.28877,1
Sine,-12.8472,-1.37683,1
Sine,17.1996,1.35797,1
Sine,-15.3974,-1.6651,1
Sine,-35.3848,-1.46058,1
Sine,9.71747,1.51887,1
Sine,15.6881,1.42842,1
Sine,-9.8946,-2.00039,1
Sine,22.1081,0.971313,1
Sine,33.8581,1.57283,1
Sine,17.6769,1.27497,1
Sine,21.6603,0.779998,1
Sine,-13.6411,-1.0677,1
Sine,42.2393,1.63036,1
Sine,-12.9366,-1.51034,1
Sine,-46.3781,-1.35694,1
Sine,-2.5286,-0.993221,1
Sine,14.6989,1.52538,1
Sine,21.923,1.05228,1
Sine,-33.8357,-1.89025,1
Sine,-29.6708,-1.62902,1
Sine,36.4448,1.40609,1
Sine,-17.8468,-1.48142,1
Sine,-4.35036,-1.26402,1
Sine,47.3593,1.68972,1
Sine,-8.2217,-1.52105,1
Sine,-46.076,-1.36614,1
Sine,-28.1743,-1.40768,1
Sine,-32.587,-1.49666,1
Sine,42.3409,1.71915,1
Sine,-40.6551,-1.73128,1
Sine,-25.2106,-1.4296,1
Sine,5.35305,1.31304,1
Sine,-16.3146,-1.42066,1
Sine,46.2391,1.56034,1
Sine,40.0622,1.60585,1
Sine,11.3792,1.77674,1
Sine,-29.644,-1.50842,1
Sine,-47.7045,-1.55398,1
Sine,14.1277,1.65907,1
Sine,19.0135,1.3915,1
Sine,-41.574,-1.40214,1
Sine,17.4069,1.64596,1
Sine,-20.9935,-1.40674,1
Sine,10.7416,1.51485,1
Sine,-35.6778,-1.78376,1
Sine,49.446,1.34418,1
Sine,-18.974,-1.37236,1
Sine,30.0257,1.36435,1
Sine,20.9226,1.63928,1
Sine,0.606299,0.534973,1
Sine,27.4072,1.98526,1
Sine,2.94108,1.45136,1
Sine,-32.3597,-1.7424,1
Sine,31.0661,1.33599,1
Sine,26.3457,1.74569,1
Sine,14.8075,1.43744,1
Sine,-33.2728,-1.50928,1
Sine,-24.476,-1.80948,1
Sine,-47.4918,-1.18184,1
Sine,-44.6501,-1.51322,1
Sine,-24.7301,-1.40503,1
Sine,46.9871,1.1522,1
Sine,49.6433,1.33945,1
Sine,4.44696,1.54338,1
Sine,-27.1483,-1.72512,1
Sine,2.02554,1.5006,1
Sine,-9.26437,-1.49302,1
Sine,37.1712,1.76062,1
Sine,41.8134,1.47512,1
Sine,32.5117,0.815533,1
Sine,14.7549,1.21696,1
Sine,20.4996,1.2645,1
Sine,-42.3175,-1.70516,1
Sine,-47.644,-1.76625,1
Sine,38.4454,1.42078,1
Sine,15.7228,1.45817,1
Sine,10.1037,1.40688,1
Sine,-12.291,-2.0267,1
Sine,-40.6336,-1.80974,1
Sine,-36.6631,-1.32071,1
Sine,12.8697,2.14366,1
Sine,-48.9783,-1.53536,1
Sine,-2.81708,-1.43648,1
Sine,39.0662,1.23527,1
Sine,-21.5613,-1.86746,1
Sine,-24.3445,-1.46247,1
Sine,-35.8096,-1.60468,1
Sine,12.4124,2.03215,1
Sine,48.5912,1.1394,1
Sine,-34.4487,-1.80801,1
Sine,-0.631393,-0.337429,1
Sine,23.811,1.43389,1
Sine,14.2262,1.67283,1
Sine,20.9621,1.1163,1
Sine,-25.1259,-2.54446,1
Sine,-22.4938,-1.65983,1
Sine,22.534,1.73293,1
Sine,-22.6312,-1.77871,1
Sine,-32.7861,-1.04337,1
Sine,19.3364,1.26823,1
Sine,27.648,1.29182,1
Sine,0.704359,0.70091,1
Sine,-28.4913,-1.74493,1
Sine,-25.2419,-1.32948,1
Sine,25.0479,1.44629,1
Sine,3.80132,1.07275,1
Sine,-28.343,-2.1457,1
Sine,-13.188,-1.89491,1
Sine,6.21814,1.04212,1
Sine,-31.8611,-1.97699,1
Sine,-42.9344,-1.55863,1
Sine,-8.66986,-0.899952,1
Sine,-39.1954,-1.76208,1
Sine,-26.731,-1.53767,1
Sine,16.8247,1.17731,1
Sine,31.8919,1.41652,1
Sine,37.1911,1.55541,1
Sine,-23.7477,-1.33627,1
Sine,-41.474,-1.25778,1
Sine,-30.5877,-2.07258,1
Sine,-7.92343,-1.45843,1
Sine,1.25489,1.1056,1
Sine,-27.2923,-1.30392,1
Sine,25.5514,2.13312,1
Sine,13.9912,1.5428,1
Sine,-0.882763,-0.918669,1
Sine,-35.7404,-1.66301,1
Sine,-7.90349,-1.68234,1
Sine,19.1209,1.783,1
Sine,27.3833,1.6162,1
Sine,-18.0679,-1.77852,1
Sine,-37.5633,-1.06436,1
Sine,20.1194,2.03204,1
Sine,49.2641,1.38775,1
Sine,47.9354,1.32511,1
Sine,-41.4732,-1.97293,1
Sine,-28.8086,-1.63957,1
Sine,3.5158,1.13913,1
Sine,-25.5711,-1.19692,1
Sine,0.981,0.746453,1
Sine,37.812,1.45733,1
Sine,42.3461,1.84752,1
Sine,26.6692,1.43857,1
Sine,-10.3473,-1.63123,1
Sine,-2.45467,-1.10909,1
Sine,-33.8635,-1.75405,1
Sine,-12.0901,-1.79721,1
Sine,-40.9081,-0.950245,1
Sine,-25.2867,-1.63174,1
Sine,-31.78,-1.56326,1
Sine,-36.8694,-1.56043,1
Sine,-27.9316,-1.81094,1
Sine,-38.7311,-1.68718,1
Sine,30.5196,0.871544,1
Sine,46.259,1.57673,1
Sine,-28.7451,-1.42712,1
Sine,-15.4421,-1.42967,1
Sine,-10.7779,-1.29193,1
Sine,-30.1383,-0.876607,1
Sine,38.7632,1.37791,1
Sine,-49.9343,-1.45026,1
Sine,-8.11233,-2.28492,1
Sine,17.7773,1.61688,1
Sine,-21.4169,-2.18855,1
Sine,-27.5574,-1.98271,1
Sine,33.849,1.26599,1
Sine,22.7823,1.65639,1
Sine,-27.1481,-1.27801,1
Sine,28.9125,1.10337,1
Sine,-36.0189,-1.29988,1
Sine,-19.8432,-1.50618,1
Sine,39.7859,1.63033,1
Sine,-18.249,-1.13675,1
Sine,43.2342,1.32027,1
Sine,4.03664,1.86774,1
Sine,36.1289,1.54978,1
Sine,-8.89014,-1.52662,1
Sine,3.00317,0.919095,1
Sine,33.6815,1.20343,1
Sine,36.7988,1.67011,1
Sine,-49.7095,-1.10868,1
Sine,-38.9824,-1.81925,1
Sine,-1.03867,-0.343069,1
Sine,44.7653,1.89948,1
Sine,-48.9709,-1.20381,1
Sine,38.3634,1.62824,1
Sine,14.8619,1.44724,1
Sine,14.3333,1.09218,1
Sine,-18.6614,-1.4763,1
Sine,4.93116,1.60756,1
Sine,-5.12178,-1.17948,1
Sine,9.72156,0.991492,1
Sine,9.10628,1.83018,1
Sine,21.6496,1.811,1
Sine,45.9549,1.64993,1
Sine,11.7494,1.16869,1
Sine,44.3888,1.74398,1
Sine,-4.76645,-1.31637,1
Sine,-34.4756,-1.49087,1
Sine,-31.508,-1.30278,1
Sine,-29.6638,-1.05699,1
Sine,-48.0768,-1.86314,1
Sine,25.8964,1.97953,1
Sine,-32.8651,-1.97281,1
Sine,-14.5308,-1.41218,1
Sine,-6.35546,-1.34489,1
Sine,-15.7359,-1.38437,1
Sine,-43.4162,-1.6064,1
Sine,-45.6127,-1.63392,1
Sine,14.3258,1.37751,1
Sine,-22.1852,-1.25894,1
Sine,-17.7981,-1.9743,1
Sine,1.23971,1.02422,1
Sine,32.6447,1.1393,1
Sine,-21.6754,-1.01286,1
Sine,-30.6409,-1.32876,1
Sine,33.014,1.74688,1
Sine,-35.3074,-1.25162,1
Sine,28.3066,1.45548,1
Sine,28.9247,1.48918,1
Sine,35.4012,1.39105,1
Sine,4.09518,1.75463,1
Sine,-33.3085,-1.50946,1
Sine,22.7003,1.6841,1
Sine,-36.5951,-1.4879,1
Sine,35.4718,2.05931,1
Sine,-14.4364,-1.64363,1
Sine,37.9997,1.68627,1
Sine,16.6554,0.928241,1
Sine,-37.6258,-1.55344,1
Sine,-48.0887,-1.5917,1
Sine,11.805,1.54397,1
Sine,43.2903,1.75179,1
Sine,-23.4737,-1.51355,1
Sine,-27.4443,-1.54524,1
Sine,-35.3947,-1.93017,1
Sine,19.9088,1.62669,1
Sine,32.8923,1.5315,1
Sine,9.62663,1.46938,1
Sine,-34.2462,-1.7135,1
Sine,32.2088,1.57139,1
Sine,-36.9582,-1.31455,1
Sine,-16.0384,-1.27613,1
Sine,23.2926,1.35107,1
Sine,12.2019,1.39327,1
Sine,37.6985,1.52239,1
Sine,31.3419,0.894331,1
Sine,37.8679,1.22759,1
Sine,30.4042,1.47667,1
Sine,-29.6208,-1.80137,1
Sine,37.941,1.66541,1
Sine,-31.6055,-1.77946,1
Sine,-6.79514,-1.98757,1
Sine,8.25038,1.46964,1
Sine,-31.713,-0.875042,1
Sine,-32.4782,-1.58004,1
Sine,-16.0385,-1.59797,1
Sine,-37.0764,-1.50767,1
Sine,32.6484,1.59387,1
Sine,12.5167,1.41811,1
Sine,-44.5297,-1.40788,1
Sine,-49.4668,-1.83496,1
Sine,-25.1039,-1.59553,1
Sine,40.2619,2.01344,1
Sine,30.8876,1.83523,1
Sine,-40.9485,-1.4499,1
Sine,-41.9067,-2.08676,1
Sine,39.6518,1.56461,1
Sine,4.56707,1.32562,1
Sine,6.18137,1.26771,1
Sine,5.03924,1.07033,1
Sine,37.4041,1.46341,1
Sine,-9.66268,-1.89405,1
Sine,-28.4988,-1.67505,1
Sine,-45.7712,-1.46735,1
Sine,33.6587,1.52623,1
Sine,-24.2981,-1.00263,1
Sine,-14.0315,-1.11958,1
Sine,41.8216,1.70002,1
Sine,11.1772,0.983174,1
Sine,26.0416,1.53468,1
Sine,-14.5719,-1.18897,1
Sine,-35.2577,-1.11641,1
Sine,-5.61067,-0.892679,1
Sine,20.8826,1.55163,1
Sine,-44.61,-1.5929,1
Sine,38.1223,1.76334,1
Sine,-27.8934,-1.42318,1
Sine,-0.326035,-0.953678,1
Sine,-7.64069,-1.29821,1
Sine,-42.4386,-1.9045,1
Sine,45.1714,1.07839,1
Sine,-26.2238,-1.94969,1
Sine,-7.74872,-0.886734,1
Sine,13.366,1.62299,1
Sine,3.91428,1.07498,1
Sine,-22.7001,-1.28581,1
Sine,-4.45438,-1.14133,1
Sine,-29.7409,-1.40463,1
Sine,31.598,2.13955,1
Sine,15.1019,1.18508,1
Sine,13.2321,1.88423,1
Sine,-40.9265,-1.36649,1
Sine,-31.1482,-1.52499,1
Sine,-14.1675,-1.5114,1
Sine,-43.2778,-1.52387,1
Sine,-34.1137,-1.34968,1
Sine,-11.8467,-1.16983,1
Sine,-47.2451,-1.91478,1
Sine,-14.3952,-1.79082,1
Sine,-48.7146,-1.55028,1
Sine,26.4723,2.13587,1
Sine,-36.8845,-1.68298,1
Sine,-32.483,-1.72997,1
Sine,-8.50575,-1.34686,1
Sine,-1.74446,-1.16308,1
Sine,31.6774,1.40245,1
Sine,25.6103,2.1601,1
Sine,42.7711,1.77183,1
Sine,-6.70192,-1.37714,1
Sine,0.185685,0.366429,1
Sine,17.0083,1.04525,1
Sine,-4.30696,-1.46998,1
Sine,-17.9656,-1.56249,1
Sine,35.5293,1.77202,1
Sine,-42.2317,-1.84845,1
Sine,21.1367,1.35279,1
Sine,35.7488,1.39254,1
Sine,-12.9602,-1.38883,1
Sine,-15.2435,-1.59892,1
Sine,-20.1371,-1.66396,1
Sine,-27.7962,-2.12832,1
Sine,40.8028,1.64614,1
Sine,-24.1327,-1.65239,1
Sine,15.5641,1.16648,1
Sine,16.901,1.56828,1
Sine,-21.9582,-1.75449,1
Sine,48.2634,1.62874,1
Sine,-15.9243,-1.77243,1
Sine,18.4467,1.49833,1
Sine,33.6446,1.7448,1
Sine,-18.9682,-2.26577,1
Sine,42.4387,1.97422,1
Sine,7.00502,0.979122,1
Sine,15.4581,1.84896,1
Sine,-20.7093,-2.02175,1
Sine,49.9125,1.67666,1
Sine,32.9767,1.81924,1
Sine,-45.6117,-1.62178,1
Sine,28.6489,1.36366,1
Sine,9.85378,1.43994,1
Sine,44.9115,1.80126,1
Sine,36.9261,1.64007,1
Sine,-46.4121,-1.81366,1
Sine,21.311,1.46185,1
Sine,15.0838,1.13615,1
Sine,-49.5191,-1.39839,1
Sine,-43.9102,-1.15988,1
Sine,28.3955,2.11011,1
Sine,48.8691,1.30995,1
Sine,48.2722,0.99107,1
Sine,21.193,0.973442,1
Sine,45.8641,1.03054,1
Sine,30.902,1.04959,1
Sine,39.303,1.63275,1
Sine,10.8093,1.47401,1
Sine,27.2558,1.65726,1
Sine,22.0994,1.70705,1
Sine,26.6453,1.323,1
Sine,-15.3525,-1.40281,1
Sine,-35.4082,-1.89429,1
Sine,-27.1803,-1.46673,1
Sine,48.9712,1.36179,1
Sine,-49.1706,-1.31487,1
Sine,-10.6859,-1.45867,1
Sine,-41.1931,-1.30371,1
Sine,14.0372,0.745941,1
Sine,3.95515,1.68931,1
Sine,-33.8996,-1.86137,1
Sine,-40.6175,-1.74477,1
Sine,32.7592,1.35289,1
Sine,-18.2517,-1.60036,1
Sine,-41.3587,-1.59746,1
Sine,30.7534,1.36944,1
Sine,-10.2444,-1.99188,1
Sine,8.63105,1.26992,1
Sine,6.23369,1.32283,1
Sine,-47.1883,-1.78066,1
Sine,-31.8494,-1.60964,1
Sine,11.4891,2.1167,1
Sine,-47.4144,-1.35735,1
Sine,34.5942,1.363,1
Sine,44.8419,1.74544,1
Sine,32.5282,1.5803,1
Sine,-11.4613,-1.44022,1
Sine,30.0338,1.22686,1
Sine,38.9335,1.838,1
Sine,-46.6435,-1.60719,1
