Function,x,y,True/False
Cosine,5.61001,0.837246,0
Cosine,-10.3181,-0.826198,0
Cosine,41.5623,-0.327304,0
Cosine,30.5973,0.458912,0
Cosine,44.213,0.95792,0
Cosine,-30.7327,1.08135,0
Cosine,44.7771,0.603,0
Cosine,17.538,0.0194008,0
Cosine,-47.7187,-0.407574,0
Cosine,43.2577,0.927651,0
Cosine,-19.6105,0.142748,0
Cosine,17.0785,-0.859707,0
Cosine,-8.09996,-0.503872,0
Cosine,-20.0331,0.715011,0
Cosine,-27.1436,-0.37918,0
Cosine,43.6583,1.04356,0
Cosine,10.9773,-0.264674,0
Cosine,34.5958,-1.25691,0
Cosine,15.5865,-0.971803,0
Cosine,43.2041,0.113018,0
Cosine,48.2591,0.0857713,0
Cosine,-33.5191,-0.368707,0
Cosine,-17.7676,0.322399,0
Cosine,47.8074,-1.16962,0
Cosine,-27.1615,-0.701507,0
Cosine,8.1495,-0.215428,0
Cosine,-5.94631,1.18206,0
Cosine,46.986,-1.26247,0
Cosine,18.6578,0.770945,0
Cosine,-49.6036,0.579,0
Cosine,-12.7994,1.24056,0
Cosine,-43.7946,0.88191,0
Cosine,-8.67413,-1.6241,0
Cosine,-30.0909,0.485865,0
Cosine,-31.5164,0.338958,0
Cosine,33.5118,-0.660257,0
Cosine,24.3802,0.394355,0
Cosine,39.7978,-0.633311,0
Cosine,-12.3771,1.35284,0
Cosine,42.3696,0.178824,0
Cosine,-32.1806,0.795731,0
Cosine,40.0255,-0.424844,0
Cosine,2.37971,-0.817214,0
Cosine,-44.7879,0.941877,0
Cosine,7.33701,0.0522156,0
Cosine,-23.1675,-0.12892,0
Cosine,-2.92345,-0.776169,0
Cosine,37.7084,0.941643,0
Cosine,18.7445,0.363392,0
Cosine,-25.2322,0.86266,0
Beat,40.7637,0.120596,0
Beat,28.7356,0.438449,0
Beat,-18.4449,-0.0168008,0
Beat,-42.4165,-0.246129,0
Beat,22.7109,-0.799311,0
Beat,-31.8365,-0.646737,0
Beat,-32.2663,0.746491,0
Beat,12.9762,-0.313877,0
Beat,15.5286,0.177376,0
Beat,36.0413,-0.402877,0
Beat,4.99115,0.865858,0
Beat,37.2936,0.19789,0
Beat,-42.0433,0.784471,0
Beat,33.4944,0.944648,0
Beat,23.1898,-0.958525,0
Beat,0.0304121,0.0515338,0
Beat,34.508,-0.29793,0
Beat,-17.0044,0.895456,0
Beat,-18.8289,0.0981339,0
Beat,-15.0777,-0.576532,0
Beat,5.94566,-0.289741,0
Beat,45.6871,0.564189,0
Beat,35.0081,0.453603,0
Beat,10.2426,-1.17388,0
Beat,18.0968,0.11952,0
Beat,-39.1073,0.396226,0
Beat,12.1083,-0.0959649,0
Beat,-34.3276,0.0605953,0
Beat,40.6207,-0.831719,0
Beat,-46.0915,-1.36863,0
Beat,-28.0781,0.0423256,0
Beat,-44.5735,-0.321357,0
Beat,41.7029,-0.797962,0
Beat,15.9497,-0.160766,0
Beat,-35.5276,1.11606,0
Beat,-19.3663,-0.113122,0
Beat,-9.64585,-0.295695,0
Beat,-34.9123,-0.0993861,0
Beat,-18.0424,0.179955,0
Beat,2.89541,-0.0195815,0
Beat,-9.57177,-0.359089,0
Beat,-21.6431,0.131072,0
Beat,-2.09024,-0.924177,0
Beat,46.065,0.771098,0
Beat,24.488,0.445649,0
Beat,2.26816,0.796824,0
Beat,24.9653,-0.561181,0
Beat,32.532,-1.02006,0
Beat,-23.9603,-0.448617,0
Beat,8.03662,0.402794,0
Beat,-35.7094,1.11233,0
Beat,-25.4625,-0.576508,0
Beat,-28.8526,0.103347,0
Beat,-34.0389,-0.509042,0
Beat,-1.45938,0.955842,0
Beat,7.31739,-0.864392,0
Beat,-17.5748,-0.995861,0
Beat,-10.3616,0.594424,0
Beat,49.144,0.770618,0
Beat,27.0773,0.598932,0
Beat,-12.5886,-0.0140011,0
Beat,8.83178,0.370598,0
Beat,-37.562,-0.0292723,0
Beat,40.2831,0.544357,0
Beat,13.5555,-1.25566,0
Beat,2.69032,-0.332283,0
Beat,-39.5547,-0.874639,0
Beat,23.0524,-0.673475,0
Beat,-43.3855,-0.497295,0
Beat,-44.447,-0.270426,0
Beat,39.4259,0.987667,0
Beat,33.7484,0.549784,0
Beat,-32.6987,0.985193,0
Beat,45.0551,-1.04685,0
Beat,-14.0204,0.500359,0
Beat,-33.8495,0.0168602,0
Beat,-1.36873,0.605574,0
Beat,-13.6676,1.25046,0
Beat,36.4882,1.13876,0
Beat,-19.3075,-0.26118,0
Beat,-24.2796,-0.428154,0
Beat,43.6679,-0.482958,0
Beat,47.7499,-0.294574,0
Beat,-29.5143,0.523707,0
Beat,29.0173,-0.521035,0
Beat,-39.0542,0.780633,0
Beat,-1.59219,0.269748,0
Beat,-46.4799,0.204121,0
Beat,22.837,-0.617617,0
Beat,16.2098,-0.307727,0
Beat,10.5305,-0.736421,0
Beat,-8.43856,-0.149814,0
Beat,16.5953,-0.888259,0
Beat,-45.5361,-0.0330333,0
Beat,-3.69846,0.310201,0
Beat,30.6092,0.460794,0
Beat,26.6543,0.418254,0
Beat,-3.45106,-0.559789,0
Beat,15.9926,0.219969,0
Beat,19.1055,0.518856,0
Beat,-22.6159,-0.421375,0
Beat,-23.3672,0.82872,0
Beat,-12.169,0.165312,0
Beat,29.9753,-0.0063876,0
Beat,-1.23252,1.05241,0
Beat,-20.4477,0.0765698,0
Beat,18.8231,0.162007,0
Beat,26.9968,0.550549,0
Beat,-23.1412,0.889304,0
Beat,-35.4388,0.774287,0
Beat,-25.9277,0.671584,0
Beat,24.975,-0.178307,0
Beat,26.847,0.347054,0
Beat,-2.59154,-0.337353,0
Beat,44.1866,0.407911,0
Beat,33.2864,0.68594,0
Beat,46.5988,-0.327481,0
Beat,-5.33725,-0.581716,0
Beat,-48.957,-0.819906,0
Beat,12.5084,0.0281191,0
Beat,-6.44721,0.3173,0
Beat,-0.743228,0.459394,0
Beat,23.615,0.563202,0
Beat,40.9058,0.446885,0
Beat,-13.5957,0.930812,0
Beat,16.9998,-0.805171,0
Beat,45.4073,-0.567566,0
Beat,-24.1639,-0.594279,0
Beat,-3.3654,-0.160051,0
Beat,43.4993,-0.0307018,0
Beat,3.89574,-0.515134,0
Beat,4.21631,-0.888685,0
Beat,-16.5572,0.375171,0
Beat,31.7197,0.301238,0
Beat,-11.4912,-0.559086,0
Beat,-14.6333,-1.17787,0
Beat,8.52367,1.09899,0
Beat,-23.0077,1.21307,0
Beat,14.4941,0.902816,0
Beat,-29.4944,0.312942,0
Beat,35.1096,0.281111,0
Beat,-3.73809,0.387276,0
Beat,-18.5149,-0.11096,0
Beat,8.32215,1.00786,0
Beat,-33.6987,-0.459651,0
Beat,15.8584,0.870901,0
Beat,-5.45634,-1.22745,0
Beat,41.6008,0.285975,0
Beat,40.8994,0.435822,0
Beat,-33.8334,-0.392888,0
Beat,9.73421,0.15256,0
Beat,35.4812,-0.784314,0
Beat,-22.3599,-0.16046,0
Beat,38.4579,-0.195391,0
Beat,3.85705,-0.397811,0
Beat,22.8836,-0.844497,0
Beat,-10.2198,0.533724,0
Beat,14.6039,0.590737,0
Beat,26.4091,-0.65691,0
Beat,-13.1551,0.129522,0
Beat,-19.9516,0.681502,0
Beat,26.0462,-0.67243,0
Beat,33.5539,1.17457,0
Beat,-1.0393,0.526639,0
Beat,-24.2282,-0.461845,0
Beat,7.61556,-0.510083,0
Beat,2.2764,0.161609,0
Beat,-37.8817,-0.356636,0
Beat,-6.24914,0.217024,0
Beat,34.7192,0.436399,0
Beat,18.9603,0.0553101,0
Beat,-37.3953,0.148451,0
Beat,0.0906301,-0.359175,0
Beat,41.2931,-0.108489,0
Beat,10.5196,-1.08644,0
Beat,30.4215,-0.0945468,0
Beat,-34.5471,0.0285101,0
Beat,-23.7351,-0.392885,0
Beat,-3.51474,-0.188259,0
Beat,17.2173,-0.236409,0
Beat,49.3367,0.158346,0
Beat,42.5708,-0.14606,0
Beat,-15.1861,-0.124225,0
Beat,4.98734,0.766043,0
Beat,-47.3563,-0.479949,0
Beat,26.8789,0.530676,0
Beat,-33.1453,-0.526574,0
Beat,-9.19655,-0.415376,0
Beat,-19.798,0.239053,0
Beat,28.6624,0.0756546,0
Beat,29.978,0.741537,0
Beat,39.9452,1.0678,0
Beat,27.3746,0.813254,0
Beat,-7.64479,1.30663,0
Beat,37.5933,-0.436618,0
Beat,24.7908,-0.116684,0
Beat,39.2349,0.00204089,0
Beat,43.3054,0.146138,0
Beat,32.0212,-0.228882,0
Beat,-29.9981,-0.597539,0
Beat,16.9386,-0.994595,0
Beat,38.9086,-0.628037,0
Beat,-13.4196,0.681302,0
Beat,-3.08513,0.18522,0
Beat,-17.4835,-0.885554,0
Beat,37.7496,0.341728,0
Beat,13.0751,0.273002,0
Beat,-18.2727,0.108053,0
Beat,6.22235,0.0395444,0
Beat,19.1864,0.150801,0
Beat,-5.39313,-0.466257,0
Beat,26.5215,-1.02266,0
Beat,-14.6117,-0.781947,0
Beat,28.7002,-0.281737,0
Beat,21.0711,0.586362,0
Beat,-23.828,-0.147827,0
Beat,40.7812,-0.949752,0
Beat,32.1446,0.377615,0
Beat,-8.47059,-0.534422,0
Beat,7.36902,-0.77959,0
Beat,20.7049,-0.0475,0
Beat,26.4175,-0.798518,0
Beat,-1.09957,0.893946,0
Beat,15.4301,0.080367,0
Beat,7.71112,-0.12826,0
Beat,13.5561,-0.647298,0
Beat,-34.9034,0.208557,0
Beat,-7.77699,0.149225,0
Beat,-37.3904,0.343347,0
Beat,-43.856,-0.220598,0
Beat,47.4326,0.607139,0
Beat,8.76034,0.111809,0
Beat,23.4225,-0.664638,0
Beat,30.5027,0.522111,0
Beat,-5.90982,0.599421,0
Beat,-22.3775,-0.34441,0
Beat,-35.5178,0.50149,0
Beat,49.3281,0.688915,0
Beat,10.1277,0.160055,0
Beat,-2.31306,-0.486587,0
Beat,19.9071,-0.56657,0
Beat,21.8782,0.681265,0
Beat,16.3149,0.00590702,0
Beat,-46.0054,-0.952275,0
Beat,-46.8827,0.139332,0
Beat,30.7405,-0.0324824,0
Beat,-29.1915,0.463465,0
Beat,7.2548,-1.24497,0
Beat,-11.7389,-0.53248,0
Beat,-44.5288,-0.247674,0
Beat,-10.357,0.694437,0
Beat,16.6312,-0.525723,0
Beat,44.5968,-0.515177,0
Beat,-30.4171,-0.840636,0
Beat,47.8941,-0.673276,0
Beat,-18.8909,-0.0831325,0
Beat,2.16171,0.726091,0
Beat,18.2353,0.0609789,0
Beat,-8.55288,-0.330579,0
Beat,-48.4442,0.967906,0
Beat,46.837,-0.293555,0
Beat,-39.3578,0.018549,0
Beat,1.98671,0.681778,0
Beat,38.6905,-0.87391,0
Beat,49.475,0.769385,0
Beat,-12.8941,0.507966,0
Beat,26.0449,-0.745307,0
Beat,23.8964,0.958472,0
Beat,-29.9331,0.339161,0
Beat,28.3423,-0.537771,0
Beat,-11.6044,-0.994942,0
Beat,-31.4595,-0.0115195,0
Beat,11.9008,0.435703,0
Beat,-31.2841,0.373075,0
Beat,28.1646,-0.528647,0
Beat,-2.06847,-1.45481,0
Beat,-34.7121,0.249196,0
Beat,38.8164,-0.962271,0
Beat,48.2125,-1.10579,0
Beat,-41.6655,0.841035,0
Beat,-18.2475,0.281665,0
Beat,20.2959,0.0733823,0
Beat,13.5671,-1.0969,0
Beat,-49.052,-1.25716,0
Beat,6.84807,0.0716103,0
Beat,-39.3976,-0.143814,0
Beat,35.2955,-0.370051,0
Beat,-18.1846,-0.457302,0
Beat,-14.9,-0.375954,0
Beat,7.44301,-1.16843,0
Beat,-32.8953,0.669022,0
Beat,-47.0945,-0.0661845,0
Beat,28.9895,-1.02302,0
Beat,-19.3327,0.357236,0
Beat,-3.83206,0.601061,0
Beat,37.8448,0.207385,0
Beat,3.85773,-0.269406,0
Beat,1.45595,-0.263413,0
Beat,-25.3386,-0.166957,0
Beat,-6.83703,0.0679282,0
Beat,10.4731,-0.578948,0
Beat,-35.5081,0.837866,0
Beat,-8.91769,-0.252068,0
Beat,-23.0489,0.89961,0
Beat,33.745,1.02868,0
Beat,45.2223,-0.829795,0
Beat,-39.118,0.567474,0
Beat,28.8099,0.193051,0
Beat,34.1176,-0.500629,0
Beat,7.74685,-0.411115,0
Beat,46.6532,-0.333753,0
Beat,-25.131,-0.242229,0
Beat,44.4884,-0.480268,0
Beat,33.4611,0.929327,0
Beat,-33.6739,-0.736583,0
Beat,-32.6748,1.43954,0
Beat,9.24447,-0.4692,0
Beat,-21.7738,0.260314,0
Beat,26.3794,-0.6329,0
Beat,40.3944,-0.26219,0
Beat,-32.7753,0.24916,0
Beat,47.9195,-0.58903,0
Beat,33.9165,0.122,0
Beat,-39.009,0.869647,0
Beat,-9.59757,-0.0987172,0
Beat,-28.3103,0.082417,0
Beat,30.7742,0.74298,0
Beat,-39.0699,1.0704,0
Beat,8.30994,0.873913,0
Beat,7.88005,-0.0436803,0
Beat,-48.3895,0.767424,0
Beat,46.5298,-0.11813,0
Beat,28.3487,0.622759,0
Beat,12.101,0.0820608,0
Beat,1.29368,-0.542357,0
Beat,37.8903,-0.0386537,0
Beat,29.7132,-0.157818,0
Beat,33.8897,0.160762,0
Beat,22.4011,0.530439,0
Beat,-37.9634,-0.122522,0
Beat,13.2656,0.130049,0
Beat,-22.357,-0.337408,0
Beat,-38.0502,-0.34079,0
Beat,21.7628,-0.494646,0
Beat,-38.1743,-0.339639,0
Beat,26.4901,-0.14531,0
Beat,27.2404,0.75423,0
Beat,40.1813,0.0250828,0
Beat,-38.3898,0.972706,0
Beat,47.1642,0.419324,0
Beat,38.7255,-0.254582,0
Beat,18.6443,0.0631122,0
Beat,45.0619,-0.464325,0
Beat,-28.7301,-0.374809,0
Beat,-40.1363,-0.351076,0
Beat,37.4684,-0.235321,0
Beat,-14.1303,0.0161022,0
Beat,-46.0338,-0.557594,0
Beat,-6.00687,-0.0906388,0
Beat,20.6591,1.17191,0
Beat,10.3932,-0.918934,0
Beat,9.05091,-0.382958,0
Beat,32.7138,-0.774626,0
Beat,17.2648,0.352567,0
Beat,21.8456,-0.085206,0
Beat,40.238,0.359665,0
Beat,-8.99768,0.234808,0
Beat,-33.8961,-0.872017,0
Beat,13.779,-0.406261,0
Beat,40.4508,-0.438839,0
Beat,-29.3957,1.04867,0
Beat,11.7857,-0.223652,0
Beat,39.399,0.137232,0
Beat,30.1339,0.76944,0
Beat,-31.3159,-0.177577,0
Beat,-12.1443,0.449986,0
Beat,36.3789,0.402791,0
Beat,-27.6964,-0.425522,0
Beat,23.2917,-1.0563,0
Beat,3.18424,0.032146,0
Beat,21.0141,1.05327,0
Beat,-49.3398,-0.720714,0
Beat,26.4888,-0.502754,0
Beat,-5.12875,-0.710628,0
Beat,13.804,-1.01883,0
Beat,1.67094,0.590262,0
Beat,-39.779,-0.794636,0
Beat,-41.5535,0.0462624,0
Beat,8.30134,0.7568,0
Beat,-31.9671,-0.176709,0
Beat,-26.4694,0.273396,0
Beat,-3.91688,-0.111782,0
Beat,22.4249,0.382325,0
Beat,34.7074,-0.222249,0
Beat,10.9717,-0.234813,0
Beat,21.7279,-0.0334838,0
Beat,-17.0548,0.502641,0
Beat,14.0102,-0.260686,0
Beat,-32.5673,1.49254,0
Beat,25.532,0.249974,0
Beat,16.9899,0.00234991,0
Beat,5.24546,0.759114,0
Beat,49.1271,0.1376,0
Beat,42.9245,0.852312,0
Beat,-8.69456,-0.295797,0
Beat,5.01563,0.756456,0
Beat,-9.86291,0.471855,0
Beat,-31.6542,-0.0167761,0
Beat,3.8264,-0.252536,0
Beat,-3.10458,-0.217976,0
Beat,-46.0083,-0.995584,0
Beat,-9.93721,-0.27319,0
Beat,-30.189,-0.840216,0
Beat,41.9803,-0.859436,0
Beat,35.4873,-0.672754,0
Beat,-18.0586,-0.792959,0
Beat,4.59742,0.0392258,0
Beat,45.7726,0.827748,0
Beat,-31.4051,-0.655431,0
Beat,31.6535,0.166356,0
Beat,34.6891,0.303314,0
Beat,-49.2802,-0.856994,0
Beat,39.9026,0.391007,0
Beat,41.4891,-0.288912,0
Beat,-47.4057,0.113591,0
Beat,30.7873,-0.627482,0
Beat,40.3205,-0.67527,0
Beat,20.5168,0.816814,0
Beat,-42.1129,0.82867,0
Beat,42.7117,0.923258,0
Beat,-8.7257,-0.387307,0
Beat,-41.8818,1.01063,0
Beat,39.1914,-0.494819,0
Beat,13.2909,-0.466982,0
Beat,-25.8422,0.542423,0
Beat,-10.6329,0.777279,0
Beat,-40.978,-0.629986,0
Beat,-49.5832,-0.289154,0
Beat,3.73215,-0.409045,0
Beat,-20.6799,-1.18042,0
Beat,-6.98149,0.168712,0
Beat,-48.1907,0.837988,0
Beat,-37.7418,-0.131372,0
Beat,24.7015,0.0340898,0
Beat,-27.7197,0.202493,0
Beat,5.98079,-0.631331,0
Beat,-13.1808,0.379514,0
Beat,-31.8496,0.220557,0
Beat,24.1949,1.60888,0
Beat,-5.35671,-0.922631,0
Beat,10.1968,-0.774069,0
Beat,-21.016,-0.715777,0
Beat,-47.6039,0.0613088,0
Beat,6.2639,0.167122,0
Beat,-36.9076,-0.591732,0
Beat,27.9409,0.230736,0
Beat,-14.954,-0.414931,0
Beat,-27.2826,-0.723969,0
Beat,39.6872,1.0158,0
Beat,-42.2347,0.601187,0
Beat,-19.2399,-0.00974225,0
Beat,18.492,-0.477184,0
Beat,29.0397,-0.501636,0
Beat,16.0994,-0.272425,0
Beat,-1.48259,0.200502,0
Beat,22.9482,-0.398192,0
Beat,-26.2274,1.01368,0
Beat,-8.29458,-1.19011,0
Beat,3.78984,-0.238616,0
Beat,20.7865,0.857225,0
Beat,-5.41002,-0.998679,0
Beat,-4.08928,0.169914,0
Beat,13.1224,-0.0309698,0
Beat,20.9499,0.85972,0
Beat,-13.3688,0.903381,0
Beat,-10.8538,0.857246,0
Beat,-7.66615,0.382178,0
Beat,34.6877,0.466024,0
Beat,46.6208,0.364904,0
Beat,7.33734,-1.2307,0
Beat,49.5308,0.47315,0
Beat,12.2628,-0.224289,0
Beat,34.8867,-0.0151587,0
Beat,47.2255,0.34675,0
Beat,49.4386,0.785349,0
Beat,-7.66008,0.450882,0
Beat,29.1769,-0.600553,0
Beat,14.9144,0.859722,0
Beat,-40.5628,0.155484,0
Beat,-15.2868,0.462759,0
Beat,-37.1128,-0.00870012,0
Beat,-37.2662,0.699606,0
Beat,29.2748,-0.625971,0
Beat,0.0522286,0.167723,0
Beat,30.5685,0.539799,0
Beat,-27.0569,-1.48842,0
Beat,37.3111,-0.325991,0
Beat,27.3046,0.834179,0
Beat,-30.1142,-1.20726,0
Beat,11.5498,1.24758,0
Sine,-49.4529,0.31552,1
Sine,4.64152,-0.937638,1
Sine,-11.1168,0.876414,1
Sine,-43.6212,0.238118,1
Sine,1.98806,0.686494,1
Sine,-48.74,0.818524,1
Sine,-33.584,-0.864698,1
Sine,-14.2924,-1.0767,1
Sine,-12.3787,0.456647,1
Sine,-0.989235,-1.06587,1
Sine,45.5553,1.17504,1
Sine,40.6199,-0.148232,1
Sine,5.38842,-0.613288,1
Sine,-20.9353,-0.471968,1
Sine,-7.37601,-0.455141,1
Sine,43.1196,-0.78658,1
Sine,22.0729,-0.00938228,1
Sine,-23.623,0.4865,1
Sine,49.6907,-0.365189,1
Sine,31.9827,1.01099,1
Sine,32.8683,0.442291,1
Sine,-1.13329,-0.728671,1
Sine,12.6355,0.601356,1
Sine,-15.723,-0.54852,1
Sine,-41.54,0.965219,1
Sine,17.2276,-0.785202,1
Sine,19.5072,0.635685,1
Sine,23.6787,-0.44675,1
Sine,-27.1932,-0.953945,1
Sine,1.66662,1.5079,1
Sine,25.0099,-0.360957,1
Sine,-30.6471,0.626484,1
Sine,3.6611,-0.64755,1
Sine,10.8019,-1.02922,1
Sine,42.7449,-1.53632,1
Sine,-34.7308,0.220778,1
Sine,-13.0343,-0.763578,1
Sine,-30.4191,0.781326,1
Sine,19.0117,0.561564,1
Sine,28.1541,-0.214356,1
Sine,7.73216,0.561294,1
Sine,-0.677255,-0.8839,1
Sine,7.73856,0.510457,1
Sine,-40.9298,-0.100666,1
Sine,23.3822,-1.05583,1
Sine,8.02541,1.15774,1
Sine,17.2859,-0.941377,1
Sine,-34.7295,-0.0671199,1
Sine,9.83108,-0.630455,1
Sine,13.56,1.23301,1
Sine,-9.85883,0.182778,1
Sine,14.1313,1.14555,1
Sine,-44.1969,-0.354652,1
Sine,7.40056,1.12514,1
Sine,39.1296,1.23451,1
Sine,-26.6692,-0.535594,1
Sine,-48.6948,1.10639,1
Sine,-18.4794,0.719721,1
Sine,0.0879205,-0.470423,1
Sine,49.398,-0.877387,1
Sine,-46.837,-0.800699,1
Sine,36.8522,-0.400332,1
Sine,33.5016,1.39172,1
Sine,31.4398,-0.00358323,1
Sine,-45.6108,-0.821131,1
Sine,23.8776,-0.697282,1
Sine,-33.3191,-0.785747,1
Sine,-26.1539,-0.792422,1
Sine,21.3453,0.162167,1
Sine,0.989037,1.52232,1
Sine,-5.10169,0.799608,1
Sine,14.0452,0.997417,1
Sine,-0.373595,-0.457437,1
Sine,42.1173,-0.833904,1
Sine,8.15228,1.11018,1
Sine,12.7188,0.137951,1
Sine,-18.4427,-0.345196,1
Sine,-21.2403,-1.04198,1
Sine,36.1729,-1.15779,1
Sine,-36.4764,0.769776,1
Sine,24.8482,-0.6381,1
Sine,-8.9532,-0.812385,1
Sine,-7.17081,-0.844594,1
Sine,19.3301,0.475564,1
Sine,-11.1835,1.5936,1
Sine,-34.3793,0.410868,1
Sine,17.2765,-0.527427,1
Sine,-36.177,1.2011,1
Sine,-31.9582,-0.318723,1
Sine,-41.3189,0.517154,1
Sine,-36.8826,0.909624,1
Sine,-32.4811,-0.976434,1
Sine,46.7207,0.707829,1
Sine,-14.3949,-0.833907,1
Sine,2.22383,0.946435,1
Sine,-42.8384,0.169771,1
Sine,35.6982,-0.820477,1
Sine,12.3632,0.326575,1
Sine,-38.8168,-0.401615,1
Sine,22.5634,-0.827635,1
Sine,-2.70796,-0.781061,1
Sine,-36.212,1.11818,1
Sine,-31.5574,-0.00755473,1
Sine,41.2008,-0.396412,1
Sine,-30.0583,0.468956,1
Sine,8.63235,0.43594,1
Sine,8.22641,1.45486,1
Sine,20.478,0.723344,1
Sine,13.5558,0.844998,1
Sine,11.2155,-0.996051,1
Sine,-23.1442,1.21635,1
Sine,26.2384,0.775769,1
Sine,11.9367,-0.0791525,1
Sine,8.21094,1.24554,1
Sine,35.2502,-0.93494,1
Sine,-40.0877,0.0782728,1
Sine,-30.9303,0.380763,1
Sine,29.736,-1.25632,1
Sine,-49.8831,0.322267,1
Sine,-32.088,-0.93214,1
Sine,-33.7959,-0.391362,1
Sine,-15.5644,0.0551386,1
Sine,8.75441,0.723335,1
Sine,32.0601,0.610615,1
Sine,41.9414,-0.885439,1
Sine,-1.10855,-0.812621,1
Sine,28.3737,-0.231903,1
Sine,-42.5798,0.421929,1
Sine,-6.19047,0.250027,1
Sine,-32.2639,-0.851897,1
Sine,39.382,1.04797,1
Sine,15.3097,0.223021,1
Sine,-33.4646,-1.42859,1
Sine,-44.9965,-0.966814,1
Sine,-33.3589,-0.745296,1
Sine,19.3418,0.300227,1
Sine,10.8431,-0.580791,1
Sine,8.34824,0.724129,1
Sine,45.6755,0.954005,1
Sine,21.4603,0.530112,1
Sine,5.02556,-1.16116,1
Sine,42.8891,-1.14612,1
Sine,-40.2461,-0.550435,1
Sine,22.9616,-0.909434,1
Sine,-45.046,-1.21918,1
Sine,-39.6422,-1.22889,1
Sine,37.7074,-0.19559,1
Sine,27.7559,0.614933,1
Sine,-45.1414,-1.20209,1
Sine,6.43823,-0.0263492,1
Sine,48.3641,-1.56592,1
Sine,12.1543,-0.209759,1
Sine,-13.3478,-0.955735,1
Sine,-31.4178,0.395711,1
Sine,-10.2537,0.638727,1
Sine,-31.5756,-0.353297,1
Sine,-43.8243,0.395627,1
Sine,28.0517,0.518308,1
Sine,-36.2143,0.514502,1
Sine,-22.6407,0.343907,1
Sine,21.0118,1.03957,1
Sine,-10.9123,0.954086,1
Sine,-13.7433,-1.49293,1
Sine,22.4203,-0.4245,1
Sine,-32.6285,-1.26425,1
Sine,-23.1187,0.528282,1
Sine,10.1804,-0.838648,1
Sine,-1.25257,-1.11791,1
Sine,-46.2972,-1.31305,1
Sine,23.5169,-0.844299,1
Sine,12.3168,0.0690546,1
Sine,44.1538,0.0979868,1
Sine,-24.9622,-0.513603,1
Sine,23.5803,-1.04489,1
Sine,-45.5327,-0.96276,1
Sine,23.0138,-0.667698,1
Sine,-39.9448,-0.826748,1
Sine,24.6273,-0.68136,1
Sine,-41.5274,0.819552,1
Sine,44.7276,1.13321,1
Sine,39.059,1.04493,1
Sine,-43.8024,0.0710933,1
Sine,34.9808,-0.436947,1
Sine,-49.5253,1.11903,1
Sine,2.28678,0.603846,1
Sine,11.9261,-0.77372,1
Sine,-31.5974,0.156467,1
Sine,31.3574,-0.171489,1
Sine,0.0911763,-0.363162,1
Sine,46.3519,0.528447,1
Sine,-45.1116,-1.42691,1
Sine,-10.5756,0.832431,1
Sine,-15.5455,-0.23322,1
Sine,-0.777639,-0.429524,1
Sine,6.37782,0.162621,1
Sine,26.0723,0.958925,1
Sine,14.6008,0.543129,1
Sine,-32.3896,-0.145905,1
Sine,24.231,-0.930046,1
Sine,-44.6557,-0.917059,1
Sine,16.2291,-0.64073,1
Sine,5.43066,-0.774304,1
Sine,-7.40081,-1.06647,1
Sine,5.0202,-1.15331,1
Sine,27.2775,0.707446,1
Sine,44.7209,0.34803,1
Sine,11.8232,-0.920437,1
Sine,-45.8747,-0.954593,1
Sine,-37.4785,0.236512,1
Sine,38.5512,1.06915,1
Sine,-4.22903,1.07297,1
Sine,-9.86439,0.748444,1
Sine,-9.86612,1.00444,1
Sine,44.0549,0.523643,1
Sine,-4.80563,0.880857,1
Sine,24.1161,-1.40338,1
Sine,2.24764,1.22115,1
Sine,-41.0114,0.230366,1
Sine,-35.9517,1.27768,1
Sine,-39.6963,-0.74629,1
Sine,-16.0262,-0.0109426,1
Sine,-5.03931,0.944125,1
Sine,40.1847,0.193118,1
Sine,27.7449,0.726932,1
Sine,-27.582,-1.23402,1
Sine,-14.2384,-0.993502,1
Sine,-35.5424,1.21513,1
Sine,-13.6121,-1.16973,1
Sine,48.1034,-0.488158,1
Sine,23.9935,-0.881109,1
Sine,11.89,-0.659256,1
Sine,45.5605,1.26916,1
Sine,24.129,-1.2118,1
Sine,-41.3808,0.458532,1
Sine,44.7593,0.554867,1
Sine,39.5132,1.24735,1
Sine,-22.2449,0.82502,1
Sine,-44.4881,-1.03223,1
Sine,8.49465,0.728588,1
Sine,31.224,-0.557684,1
Sine,24.0919,-0.941772,1
Sine,-7.70236,-0.829028,1
Sine,8.01148,1.14827,1
Sine,-23.5839,1.58863,1
Sine,-32.9348,-1.26189,1
Sine,-6.90198,-0.926223,1
Sine,27.7739,0.474462,1
Sine,-44.7551,-0.869189,1
Sine,12.3229,-0.150303,1
Sine,-25.7604,-0.0506298,1
Sine,39.0216,1.02939,1
Sine,-31.9388,-1.06292,1
Sine,-46.8643,-0.308795,1
Sine,-14.8403,-0.812873,1
Sine,39.4803,0.826682,1
Sine,19.2137,0.197705,1
Sine,40.4783,0.0432719,1
Sine,-16.9815,1.31505,1
Sine,-47.3646,0.0655529,1
Sine,-8.5647,-1.1202,1
Sine,-27.503,-0.848196,1
Sine,-9.9984,0.622552,1
Sine,32.5932,1.48833,1
Sine,-39.9941,-0.552593,1
Sine,10.2475,-0.852759,1
Sine,-25.9376,-0.678068,1
Sine,38.5655,1.05671,1
Sine,-11.6967,0.552425,1
Sine,6.37975,-0.42404,1
Sine,-8.60718,-0.48703,1
